    id  redshift           hst.wfc.F606W       hst.wfc.F606W_err           hst.wfc.F814W       hst.wfc.F814W_err       HST-WFC3_IR.F105W   HST-WFC3_IR.F105W_err       jwst.nircam.F115W   jwst.nircam.F115W_err          hst.wfc3.F125W      hst.wfc3.F125W_err          hst.wfc3.F140W      hst.wfc3.F140W_err       jwst.nircam.F150W   jwst.nircam.F150W_err          hst.wfc3.F160W      hst.wfc3.F160W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
 14356      -1.0   4.448780254387211e-06   1.217159839151894e-05                     0.0  1.4988467216553855e-05                   -99.0                   -99.0   7.603833913361619e-05   9.969464267654801e-06   7.351610616642405e-05   2.068854059726497e-05  0.00021024220328780442  4.2732693407901685e-05  0.00019699319644423736  1.1046745909067618e-05  0.00018647254633745593   1.823904459884613e-05   0.0005365326210673634  1.1229436698325061e-05    0.001414982241002819   8.444126692646943e-06    0.002030387435432291  1.0416760934299666e-05    0.002569262476976157  2.0629377925836583e-05   0.0031898745009369504   3.202383162606244e-05 
 14669      -1.0    4.58451589416838e-05  1.7793712318653048e-05  0.00011077575361248423  2.3296113270304064e-05                   -99.0                   -99.0  0.00015930300145039158  1.4078078921004529e-05                     0.0   4.005697005666815e-05                     0.0    4.32465390682026e-05   0.0002387927380149916   1.639513277989825e-05  0.00015883091202262433  2.9496285402570243e-05   0.0004898734969673203  1.4647842646186789e-05   0.0008254000011796069  1.7576795651659618e-05   0.0009344932500800576  1.2647023468015482e-05   0.0007779260084121376  2.6905791691619523e-05   0.0008680456041600383  2.4994013047319374e-05 
 14682      -1.0   4.797113484976698e-06   8.519279513228814e-06  3.7581307648548575e-05  1.0647189685751384e-05                   -99.0                   -99.0   5.577312863059603e-05   5.982349782882812e-06                     0.0  1.5577122994152643e-05                     0.0  2.6232709057137744e-05  0.00010022191065898926   8.297822524885957e-06  0.00010679965477992714   1.292495083895842e-05   0.0002645521122314565   5.955565900462811e-06   0.0005142848030037626   6.039489005915218e-06   0.0008228891860496856   6.142711542050623e-06   0.0009543613909187012  1.1270810499583422e-05   0.0011003331038708533   7.940461736867311e-06 
 14753      -1.0  0.00017271538470514788   1.645312899806005e-05    0.000382156489772704  1.8250540730817042e-05                   -99.0                   -99.0   0.0011977700388148458  1.2670892286239595e-05   0.0015932035102727824  2.5573023175355736e-05    0.002091555980688728  3.0993840406887385e-05    0.002453884904503562  1.6528409814973303e-05    0.002612165976003485  2.2566059253684025e-05    0.005032815052769628   1.503853044345308e-05    0.009798789408812396  2.0076245033128613e-05    0.013841763127295062  2.1106232559989747e-05     0.01658342623734429   3.591663951939843e-05    0.018780383927782918  3.0756262981020595e-05 
 14786      -1.0   1.764589783275617e-05   9.599642740575272e-06   6.648010272483631e-05  1.2450549840181253e-05                   -99.0                   -99.0   0.0001212693390262779   7.080963602732676e-06   0.0001187079644775648   2.356744167057609e-05  0.00021646506862954204  2.3490491714374245e-05  0.00022117574212290598   8.063813487152022e-06  0.00026088092348555637  2.7278179794894568e-05  0.00045406067210258756   8.163243969992388e-06   0.0007893729835276053   7.764593223370152e-06    0.000903355305922544    6.75881602859251e-06   0.0008809199097161725  1.1881047358165012e-05   0.0009454982247014826  1.0652927407959124e-05 
 14911      -1.0   5.050277134038081e-05   8.026478401671335e-06   6.871835417301514e-05  1.2278577875003996e-05                   -99.0                   -99.0  0.00035118448550299354  6.6790973995676244e-06   0.0004891921510021988  1.3448481887641741e-05   0.0006300369871262864  1.8260539924969027e-05   0.0008592771372704477    8.86968737718144e-06    0.000828911412632386  1.1535006298188237e-05   0.0015917097532172177     1.0472639439463e-05   0.0030133061427108105  1.3676084969874404e-05    0.004071510422700583  1.3476616540701613e-05   0.0050164135319787475  2.1547082740664986e-05    0.005696167330028162   1.757137923355567e-05 
 15005      -1.0    2.52762940150075e-05   7.418479457737932e-06   6.806392574285385e-05   9.389955223029301e-06                   -99.0                   -99.0  0.00011352289543115568   6.049422708006242e-06   8.943864392911715e-05  1.3710728977221644e-05   0.0001746369614757216  1.5820968661213762e-05  0.00020873803493495505   7.082935201979575e-06  0.00020737526333977039  1.1500665154284736e-05  0.00039416689607664793   7.209251588486882e-06   0.0006092833031045875  7.4343759593434355e-06   0.0006271027098181311   5.769511341519934e-06   0.0008063697346752337  1.0442688318541723e-05   0.0008889423181602257   8.717016968201607e-06 
 15279      -1.0  0.00011548456830724926  1.2118512379272906e-05  0.00020678321523866846  1.6473204260251813e-05                   -99.0                   -99.0   0.0007174348783414692  1.3891297167539004e-05   0.0010160374676977495   2.303544550349156e-05   0.0015918613622415388   4.736916878786333e-05   0.0021225942816783536   2.079104852299115e-05   0.0020760089305839596  2.0140646350774535e-05    0.003620804655105423  2.6499381209358583e-05    0.005674939956935311   2.600077470688206e-05    0.007467484682629642  2.6535867654801812e-05    0.008877358726929772  4.3201839284051384e-05    0.009703326735112953  3.5088249647650514e-05 
 15330      -1.0                     0.0   1.246042767062283e-05                     0.0  1.7891677858985572e-05                   -99.0                   -99.0                     0.0    9.95572817024931e-06                     0.0  2.2783375680633024e-05                     0.0   3.095286824206491e-05  4.5595728551750924e-05  1.0847975203332863e-05                     0.0  2.0752483245382648e-05  0.00010171381246512298   8.730288271605886e-06  0.00020142407712713046   8.068024102733277e-06   0.0002938739348370967   7.500656323232018e-06   0.0002973198756632366   1.270584941322777e-05  0.00039769388737632646  1.1963905281358764e-05 
 15333      -1.0                     0.0    9.47164354541579e-06                     0.0  1.2180499696849213e-05                   -99.0                   -99.0                     0.0    7.58215414080289e-06                     0.0  1.7319424945157064e-05                     0.0  2.1401735473201113e-05  2.6295335634368048e-05   8.085829072558413e-06                     0.0  1.5318483115306794e-05   3.758376376492533e-05   6.731163885837886e-06   9.886044310865587e-05    5.95501872434461e-06  0.00013075972733209786   5.033366881481774e-06   0.0001540773115898552    9.99828471241904e-06  0.00020051308968695506   9.026844633851536e-06 
 15658      -1.0   0.0001717137083698311   5.799531450688582e-06   0.0007321165158889473   8.395450772508672e-06                   -99.0                   -99.0   0.0022677286508223605  1.0261904949356806e-05   0.0024053512187992205  1.1168237214636298e-05    0.002944285328249525   2.575490707609107e-05   0.0036954109899173717  1.6505493969049453e-05   0.0035886307871998467  1.0624113931064792e-05    0.006866235119790803   2.249395463011898e-05    0.011316616873241763  2.2345174916309732e-05    0.014164161639832015  2.3728848113292683e-05    0.014059152780950289   3.218166358373472e-05    0.012326878436314151  2.3327412679614093e-05 
 15799      -1.0   9.399151265467324e-06   8.605531421944308e-06                     0.0  1.0711421233469724e-05                   -99.0                   -99.0  0.00018218399528999385   6.100965366827024e-06  0.00024817382524235625  1.4681154663459905e-05    0.000395307522387707   2.426364244239349e-05   0.0005375394426904383   7.724591023378383e-06   0.0005282849381910339  1.3257993377816388e-05   0.0011833761989903562    8.96821582577585e-06   0.0023703608720519838   9.748714785408734e-06    0.003490021783537462  1.0778729909600413e-05    0.004191330490724677  2.0790995081547786e-05    0.004629284774554207   1.694869941537561e-05 
 15859      -1.0   5.203660875914008e-05  1.2050611562712406e-05  0.00018114824840258117  1.6681875603247658e-05                   -99.0                   -99.0   0.0003056681034735897  1.0920365915935878e-05   0.0003728450063689142  2.4930641212394196e-05   0.0004017926719841323   5.299075256784583e-05   0.0007000676765596491  1.4781302201816636e-05   0.0007116289582352179  2.3102841946314987e-05   0.0015167674682082567   1.711462164766625e-05   0.0032436453821058178  1.1859594320965938e-05    0.004279183981156704  1.2996065309975314e-05    0.006003113907195194   2.685372968292032e-05    0.006696161533428785   2.051254870666189e-05 
 15909      -1.0  0.00016717330889414885   1.069970449049647e-05   0.0002825168771102977  1.3627329061617439e-05                   -99.0                   -99.0    0.000931940213714996  1.3014477455846423e-05    0.001150852300896302  2.2586601716958632e-05    0.001513651088161334   3.997613966538559e-05   0.0017088200771116866   1.916476589495659e-05   0.0016908761852193956  1.9253081004172256e-05    0.002867212135730652   4.027178443635878e-05    0.004464306627786355  1.9368115648597173e-05    0.005991605244245232   2.056985969741359e-05   0.0069317367671873145  3.2548008556705096e-05    0.007517867225959787    2.89910996477236e-05 
 15971      -1.0   0.0002867594517336033   9.508377547819413e-06   0.0008392794186645397  1.2765986980372805e-05                   -99.0                   -99.0   0.0027571508781837942   1.996129414681979e-05    0.002769169317203712    1.82996624336677e-05    0.003506401271261012  2.2507306782105504e-05     0.00540258405149148  2.3610837834019366e-05    0.005192495429812956   1.594524097532077e-05    0.007729899145005902   1.982920040744236e-05    0.014390644709550813   2.325214014378047e-05    0.017447235566910267    2.44848659472043e-05    0.021252996253407302   3.981783530630491e-05     0.02296428817776701  3.5719404152288596e-05 
 16074      -1.0   2.651182580537017e-05   5.546588035300255e-06   7.832837062779287e-05   6.700960357368624e-06                   -99.0                   -99.0   0.0001737743471496518   5.568817289788947e-06   0.0002000065159780113  1.1222977257239804e-05  0.00022333403714945178  1.3514130759285037e-05   0.0002762507138470304    6.56480933274692e-06   0.0002794364807955487     9.2359447226706e-06   0.0005632985970215859   6.503252708760788e-06   0.0008675961042410677   5.834411155646465e-06   0.0010118442493072955    5.19330716390663e-06   0.0009164534112698229    8.09562673817184e-06   0.0010403174131846014  6.5284557472700925e-06 
 16219      -1.0  1.8608018459968663e-05  1.0735197215437718e-05   3.848065475973957e-05  1.2216090736685153e-05                   -99.0                   -99.0  0.00010762238188886375   8.952449908534658e-06   9.368655860609733e-05  1.9662216819286672e-05  0.00020707425361384422  4.0435599076541265e-05  0.00013644735065162911   1.083883814744242e-05   0.0001297121970656566   1.784102109559978e-05  0.00020672533803816427   8.288639105083083e-06   0.0003984851672311837   6.856805313415663e-06   0.0005342446463096653  6.4448852850579885e-06   0.0006005002658223832  1.2536149870583942e-05   0.0005949335982900829   9.500786223292487e-06 
 16297      -1.0  2.1693880852992057e-06   9.534979467937846e-06   7.691528562891924e-05  1.1382744893687916e-05                   -99.0                   -99.0   0.0001364123683093683   8.856818616122762e-06  0.00010426230768157774  1.8817705238727432e-05   0.0002794069708717233  3.1073550502727366e-05   0.0001570619420525338   9.779407172789077e-06   0.0001543396468040994  1.6055435604570167e-05  0.00024375482108588678   8.318385876711844e-06   0.0004548734316956685   6.291579852837641e-06   0.0004991832125001065   6.210340654272928e-06   0.0005572489001335874  1.4564386333762334e-05   0.0005238647056236958   9.011017065458043e-06 
 16380      -1.0   4.887191309882349e-05  5.5465392836736915e-06  0.00010689985926864512    7.91972642894418e-06                   -99.0                   -99.0  0.00035967793980281384   6.722683232643924e-06  0.00042031773373687835      9.874492908272e-06   0.0005102686809608747   2.059786627306618e-05   0.0006738793086786351   9.157127957263275e-06   0.0006830417040270592   8.776957862131272e-06   0.0011821651113545371  1.0552009788266033e-05   0.0017289354759861847    8.42341650931959e-06   0.0022808438129485746   8.610917763137641e-06   0.0025321054084237677  1.4777267823031613e-05   0.0027428755996905534   9.575844557043631e-06 
 16586      -1.0   0.0003422842048980283  1.4053855784604338e-05   0.0004445404511598858   1.593518577936576e-05                   -99.0                   -99.0   0.0009278491679363575  1.2578589732532475e-05   0.0010421876083413386  2.7315333640483326e-05   0.0012522465169938926   3.283055462042029e-05   0.0017543956093603198  1.4094283820690275e-05   0.0015496384536165646  2.2863061644263273e-05   0.0026844138751396605  1.5674125142469246e-05    0.003934179994995896   1.446203669946567e-05    0.005354650605036743   1.756306563273344e-05    0.006751491325433897   2.936915858573138e-05    0.007345078065659202  2.2136723597120153e-05 
 16639      -1.0   5.171648606775603e-06   4.204016130013758e-06  2.5098008988787727e-05   5.897940588552756e-06                   -99.0                   -99.0  4.9129471560438826e-05  3.9368057021295315e-06   5.275260518109013e-05   7.764591935940696e-06   9.873261577741224e-05  1.3656370247109316e-05  5.5757225118018676e-05   4.693284327681391e-06   4.789751637524805e-05  6.7346261156243665e-06   9.390685979376456e-05   3.619224941685263e-06  0.00018181433532069697   3.179139940399225e-06   0.0001814658336975413   2.904353468298387e-06  0.00018849513566857943   6.300623877113754e-06  0.00018043010291866014   3.829269270232122e-06 
 16645      -1.0  0.00021457273836536568  1.0854212653207204e-05  0.00040684780632948805  1.2812036909287056e-05                   -99.0                   -99.0   0.0007107731430348006    9.80975185245286e-06   0.0006926031244188407  1.8187419610223637e-05   0.0009261749078292964    3.22255165532989e-05    0.001228116174805112  1.1987541304811124e-05   0.0012047610018508545  1.6767924815678974e-05    0.001990291092536599  1.2764556155788508e-05   0.0028747139160873046  1.1724941115159935e-05   0.0033310667330490886  1.2336494703742191e-05    0.004107011853227904  2.2793982026270777e-05    0.004405156949917159   1.650653570422255e-05 
 16998      -1.0   7.056397500247112e-05   7.894323873672053e-06  0.00018018442293317758  1.0323932131077554e-05                   -99.0                   -99.0  0.00026857060555393614   7.342743481695948e-06  0.00024370761102431154  1.7268104466152876e-05   0.0003092990853573316   2.112549151717351e-05   0.0003739169391440299    8.74512637167011e-06  0.00036123463703227024  1.3866620370389458e-05   0.0006675581390189455   7.789459036652845e-06   0.0009901066784663707   6.941535554255759e-06   0.0010190489427118934  6.7607321630950754e-06   0.0010352823916834175   1.109662044400583e-05   0.0011813094331108265   9.678833079733266e-06 
 17156      -1.0   1.819416378527396e-05   5.256184625694525e-06   5.794189330839061e-05   7.332596976758844e-06                   -99.0                   -99.0  0.00047651878065394507   7.539813076603808e-06   0.0006532126543294291   9.662270869548413e-06   0.0010754064751741584  1.3113573756095679e-05   0.0015234020697392132  1.4999458458849771e-05   0.0014041223764812364  1.0202066179378184e-05   0.0025005285579364754  1.6972138294398132e-05   0.0038154773347263905   1.631145563314004e-05    0.004569359225679833   1.545157160348194e-05    0.005280750655330551  2.0833563422358405e-05    0.005556737872428057  1.5870976099672385e-05 
 17292      -1.0   4.610125364964002e-05   7.081859465743406e-06   0.0001562752498203527    9.32976797190421e-06                   -99.0                   -99.0   0.0005090606487746658   6.167886994131072e-06    0.000530492956371853  1.2275012377548905e-05   0.0007608943290921012   1.685256520761691e-05     0.00098200194338324    8.76112670243888e-06   0.0009444174445828392  1.1599718584169409e-05   0.0016633162705473623   9.122769483008372e-06   0.0030654255766746465   9.955983159613397e-06   0.0038036843368558257  1.0106531599110543e-05   0.0041953089020083925  1.6328952278385202e-05    0.004044918529047824  1.1393357368208648e-05 
 17299      -1.0  1.1667302740185145e-05  5.5209280548844865e-06   2.385693724325806e-05  7.3848798235432204e-06                   -99.0                   -99.0   4.230497482051876e-05   4.620261046350571e-06   6.004296470823416e-05   9.902720362702699e-06   9.398688709315407e-05  1.5827612337446126e-05   6.379504994639528e-05   5.314158941480451e-06    4.97128399377582e-05   8.680339658339032e-06   0.0001276978023156466   4.345098419423396e-06  0.00020066791658718272   4.213209378682212e-06   0.0002015842097396884   4.011241063821923e-06  0.00024917890472389586   6.394013513455966e-06   0.0002877044177617114    5.40724046398941e-06 
 17456      -1.0    7.76639677628562e-05  2.0020907043918322e-05   9.988961522272664e-05  1.9329960457637824e-05                   -99.0                   -99.0   0.0003991283255248497  1.6194463657883335e-05   0.0007043503194467045  3.2438413306118595e-05   0.0010752167208573928    3.85236737099296e-05   0.0017863221205577393  2.3562440615462128e-05   0.0016987693929822014   2.829604507112198e-05    0.003470387955873311   3.126790627642738e-05    0.005685945452682316  2.7851519483132287e-05    0.007377548833024741   2.676390916491546e-05    0.009030189142033662   4.628640429995343e-05    0.009593149202992517   4.104694125073355e-05 
 17484      -1.0   8.188330804176493e-06   5.550963081943998e-06   4.358485063417527e-05   6.534100993186022e-06                   -99.0                   -99.0  0.00037175627588109867   6.356917728039954e-06   0.0004692971878605895   9.605988580181019e-06   0.0006874146281542512  1.3039782820251362e-05   0.0009175275559609328  1.0129765062536155e-05   0.0008314078948539728    8.61985466448906e-06     0.00150996987937606  1.0699645328230191e-05    0.002409702958008753  1.0615239192572385e-05    0.002721891784949612    9.45080654021841e-06    0.002990707166418659  1.3942780732774466e-05   0.0032581715274544996  1.0289505722953982e-05 
 17609      -1.0  2.7679210564008023e-05  2.0277339401279216e-05                     0.0   1.937959727279501e-05                   -99.0                   -99.0   6.178754460793306e-05   1.490964998203454e-05                     0.0  3.6016583161413536e-05  0.00012136524181742897  3.5854301993553224e-05  0.00017880208879377419   1.539573528818615e-05  0.00017755797853637596  2.5513336842989134e-05   0.0003832808656769294  1.3028304651978157e-05   0.0006859077500270974  1.2117767522428557e-05   0.0008115331589580023  1.0775832066629208e-05    0.001035167676007139   2.046371620252206e-05    0.001169676395919084  1.8715781475248573e-05 
 17639      -1.0  0.00021057163368068033  1.2831977775077502e-05   0.0007468808824048835  1.4722269856049987e-05                   -99.0                   -99.0   0.0018411798732323916  1.2191437157315673e-05   0.0020543672707318515  2.7647936588315785e-05   0.0024440211012656133  3.1231826415628096e-05   0.0029661918702170104   1.451608982731657e-05   0.0027968932573117938   3.045941474504927e-05     0.00516423638580233   1.686641487059808e-05    0.008437832011624725  1.7754871555335484e-05    0.010074504045525429   1.778865350922992e-05    0.010210744074747459  2.8065409027240592e-05     0.00954044127965611    2.16171240972737e-05 
 17776      -1.0  2.5770938837355858e-05  1.3889928261156431e-05  0.00010711720995469291  1.5333990087961653e-05                   -99.0                   -99.0  0.00021270495091095374  1.0661807721944253e-05   0.0002171532757824774  2.1751137429830898e-05   0.0002710421106643752  2.8148463351127983e-05   0.0003734776595130869  1.1912881640685049e-05  0.00040407228705609905   2.098353496871115e-05   0.0009643833960350741  1.0473397041035005e-05   0.0016513356127876657   1.009340771241019e-05   0.0018351599189389536   1.006406343660849e-05   0.0024576346826153243   1.956452794787938e-05   0.0028560315243177934  1.5617047191196927e-05 
 18415      -1.0  0.00028144620435546395  1.0805069879786393e-05  0.00039584453839180256  1.5188473992898592e-05                   -99.0                   -99.0   0.0007980960211547367  1.0706781544145045e-05   0.0009214297894650223  2.1295976563508985e-05    0.001139558322632738   3.201867381890614e-05   0.0015435795517507011  1.2498394820514991e-05   0.0014700674057729153  2.0174829115249395e-05    0.002454946310738422  1.2486952769417058e-05    0.003672237580094567  1.3459224540479849e-05     0.00525172251507587  1.3118548098913861e-05    0.006623795917642731  2.3133798396762684e-05   0.0072864659174344875   1.788777116436594e-05 
 18567      -1.0    2.57798734889437e-05   9.114057600403049e-06   8.610118274851583e-05  1.0337330133270714e-05                   -99.0                   -99.0   0.0007390345393712813   8.226140962062285e-06   0.0008336743116932503   2.237950028702384e-05   0.0011199101602685458    2.82421915099928e-05   0.0018060459339872411  1.2256361473120151e-05   0.0016713167210956163   2.077587971737579e-05    0.003747033372359639   1.527915086825089e-05    0.008456195233217669  2.0033636160590212e-05    0.012943787197684969   2.401125810205888e-05      0.0169049309505054   4.157420869684526e-05    0.017800205884503473   3.565077496043741e-05 
 18983      -1.0   8.806158740681034e-06   1.030688378489497e-05                     0.0  1.2156537597330486e-05                   -99.0                   -99.0                     0.0   7.803009074266362e-06                     0.0  1.7422757489547267e-05                     0.0  2.3117645316015087e-05  5.6073335493146986e-05   8.266111105639497e-06   8.029888579963187e-05  1.5933417743307836e-05  0.00026381776993707987   7.783812043373267e-06   0.0008230220770173159   7.990603999012628e-06    0.001255958554149157   7.994676818878113e-06   0.0019201521579478862  1.5064389724933059e-05   0.0023838700360861447  1.3083452098927426e-05 
 19038      -1.0   3.752142721519026e-05   1.192547071886074e-05                     0.0  1.4497753791629093e-05                   -99.0                   -99.0   6.590671837080418e-05   9.997977563670947e-06   7.658770158959384e-05   1.996865258375321e-05  0.00015144638360014342   3.586915243587959e-05  0.00013745323599312638  1.0579440702855836e-05  0.00021137621954824467   1.806888921734841e-05   0.0003714704858469977   9.355159900098302e-06   0.0008271549001086802    9.82703172056326e-06    0.001214857400307121   9.108020975246001e-06   0.0017851628894618868  1.6219531715542454e-05     0.00199438210257723  1.2395680559326095e-05 
 19100      -1.0   1.978224242239102e-05  1.0483127929561119e-05   7.511730869508239e-05    1.55919259779038e-05                   -99.0                   -99.0   0.0007145394514476773   9.735193147967225e-06   0.0009951651429704973   1.823717504316108e-05    0.001551375011766383   3.935454324323858e-05    0.002229542173246853  1.5644272749481178e-05   0.0020890021211375127  1.7652326828259568e-05    0.004393669427326374  2.0804247896171075e-05     0.00821315485431165  2.3749925424440244e-05    0.012144973942817126   2.735575585729155e-05      0.0143608060243789    4.53972181327489e-05    0.016027813032573397   3.778410262245317e-05 
 19172      -1.0  3.3054474975604873e-05  3.7062496757009444e-06  3.0727619980771676e-05   4.210009165511721e-06                   -99.0                   -99.0   4.589011068471267e-05  3.0166783182249234e-06   3.745004573667153e-05   6.096105659292168e-06   5.654136201247586e-05    8.44294223029365e-06   5.672880729624759e-05  3.7026141729703496e-06    6.33971092878198e-05   6.064940465741101e-06  0.00014406478577470315  3.7583226076017005e-06  0.00017529705281102133  3.3736370710278713e-06  0.00017913426177147175  2.6713539658323095e-06   0.0002799280248934045    4.99451399112416e-06  0.00027718190394061224  4.1697729067507635e-06 
 19226      -1.0   5.783289186354764e-05   4.023886160063535e-06  4.9419671378752264e-05   5.669987659661126e-06                   -99.0                   -99.0    6.00304853294134e-05   4.038123470337836e-06  5.2062780195964736e-05     8.7079770313439e-06   7.752020246836654e-05  1.2093421378552591e-05   8.675706441511171e-05   4.359377383747629e-06   6.889471661984033e-05   6.189834719932722e-06  0.00018171782718173573   3.892159510677399e-06  0.00022898188163533788    3.12946362181586e-06   0.0002755997555682563  3.0425865505892546e-06  0.00036132234302877603   5.610730797325921e-06   0.0003663984130471556  3.7677570292092773e-06 
 19268      -1.0   5.243109727105085e-05  1.0995984666245322e-05  0.00012210005336944665  1.2732941662865216e-05                   -99.0                   -99.0   0.0005261619372075982   9.972203847527978e-06   0.0005100472856541195  2.0807626020442715e-05   0.0007520571334983655  3.3804228294726856e-05   0.0011391965541398255  1.3559213098712492e-05   0.0011676159531255551   1.803695764089455e-05   0.0022362464357092208  1.4220731630443127e-05     0.00512348341079362   1.458775260658099e-05    0.007430185704721133   1.572443431479582e-05    0.009995406150238239  2.6940368763488156e-05    0.010909139292897194   2.139440817302601e-05 
 19305      -1.0   9.606569937622479e-05   9.314842770299534e-06  0.00021351051563926534  1.1315723144995544e-05                   -99.0                   -99.0   0.0007670162328578104  1.1118188590528879e-05   0.0009705757463356763  1.7061584542960207e-05    0.001379636544636818     3.4171772854313e-05   0.0018757552350237878  1.8186429446100187e-05   0.0017801067547187131   1.505455123248592e-05   0.0032733652775085954   1.837271663430714e-05   0.0047140261334152585  1.4511096436303962e-05    0.006945275208371238   1.497414664575078e-05    0.008492756159572273   2.528907311009459e-05    0.008776398551667116  1.8265266313731266e-05 
 19332      -1.0                     0.0   9.397622288364537e-06                     0.0  1.0197366612340049e-05                   -99.0                   -99.0                     0.0  7.3888291297882815e-06                     0.0  1.4582648378067465e-05                     0.0  2.5877993947997587e-05  3.4368474441775506e-05    8.17329449999959e-06  3.9860226191908216e-05  1.3001876454942517e-05   8.456909888031657e-05   6.223422759255812e-06   0.0002107133571983147    4.79846682082939e-06   0.0004014884642483526   4.995852841048303e-06  0.00036988305788601976   9.473068862310447e-06   0.0004354911503123164   7.865788935391596e-06 
 19515      -1.0  3.3177907991320794e-05   8.777357272406766e-06  0.00012782736588666491    9.22993803375094e-06                   -99.0                   -99.0   0.0011844543408590026  1.1237747138895005e-05   0.0015542821593818358  1.2650752083390634e-05    0.002157623264334425  1.3901102080489452e-05    0.002987639518556817   2.108690090269802e-05   0.0026924910138524816  1.1474686321162515e-05    0.004798811863883986   2.663778358829994e-05    0.007451761870377466   2.036776113796235e-05     0.00869119515210571  1.9144473100282754e-05     0.00975736466814129  2.6847634078240972e-05    0.010815098797308577   2.227961230886492e-05 
 19951      -1.0   3.698639850349573e-05  1.0437158925511542e-05                     0.0  1.2436689129506968e-05                   -99.0                   -99.0    7.69330262778499e-05   7.528193774937017e-06  0.00011963567831373171  1.1838776196440275e-05  0.00012541288443289488  2.6675329791205634e-05  0.00023979732003955145   8.377977432795312e-06  0.00026568738278443855  1.1002920126721307e-05  0.00046409341725529016   7.379031663324523e-06   0.0007953565680366731  6.0949853442130824e-06   0.0012524178078153797   6.497887671735052e-06   0.0016089227906698454  1.2160129187889468e-05   0.0017885178925782289   9.170724625418472e-06 
 20221      -1.0  0.00027623085772991463  5.2058160497523524e-05   0.0007752515218946549     4.2480224949234e-05                   -99.0                   -99.0    0.003912503375733666   3.380234338790603e-05    0.004774780448417441   6.867121291704853e-05    0.005934130624602368   6.914061269345868e-05    0.008232751865101692   4.034048284229726e-05     0.00816589115015048   6.285669102862471e-05    0.015253769133313711   5.088594963920411e-05     0.03205478154762025   7.275946702508835e-05     0.04343692721385265   7.798174973254067e-05    0.056562250150175325  0.00015423320955264863      0.0609034140705661  0.00014527120417032486 
 20382      -1.0   9.967289537952508e-05   1.090363801527934e-05   9.594217745506977e-05  1.2766362513553958e-05                   -99.0                   -99.0   0.0003691209511542763   8.618529246012754e-06  0.00045541263526733264   1.603455216240507e-05   0.0006486011744710032   2.360581284826695e-05   0.0009710957580495778    9.64340319209918e-06   0.0009016071349904404  1.4597292298690109e-05    0.001745354811441756    9.97605008139049e-06    0.003162517366747026   1.057956465681038e-05    0.004680119372863677  1.1074556009653098e-05    0.006131145596592321  2.0604179872167184e-05    0.006837506567023229    1.68210239205447e-05 
 20482      -1.0   1.837817572733141e-05  3.1247105674907648e-06  3.7771096129014594e-05  3.5825020000566407e-06  0.00013112731544064822   8.445362463859514e-06  0.00011929051506592428  3.0057676577415866e-06  0.00014947975704801897   4.307417975239978e-06  0.00018092599663694321  7.6290691691113465e-06  0.00017841836846371325  3.2746739565341544e-06   0.0002131840891649906   4.045609478745986e-06   0.0002685323137248366   3.029078379015855e-06   0.0006305804861095025   2.911006864159253e-06    0.000935483141431466  3.2723998331047703e-06    0.001224327727663291   5.806285452135937e-06    0.001221375153618717  3.6344793727060695e-06 
 20529      -1.0  0.00012753897717866935  1.4638081215127876e-05  0.00032469181364863154  1.7231434413826117e-05   0.0009461406675536777  4.9462165510010545e-05   0.0012595155424810552  1.2776937290301653e-05   0.0013240013178639346  2.3172687206910637e-05    0.001674572434190446   4.588358616917998e-05   0.0020334513343227235   1.445443592954036e-05    0.002087837229754715   2.046101877581923e-05   0.0031203901455001595  1.3334023502714824e-05   0.0068466610013159295  1.4559485838169262e-05    0.010463811810025661  1.7214744368671975e-05      0.0138449826646556   3.526409780816789e-05    0.014068487823461324   2.421398811609774e-05 
 20614      -1.0  5.6625627832277094e-05  1.2318375152133852e-05    0.000297812566247897  1.3069299370364864e-05    0.001061678414602759    0.000179364177279423   0.0022949375688848875  1.2457769485654057e-05    0.002489609415792273   1.753635732897807e-05   0.0031811729030103227   4.099542173161722e-05    0.004216389196931425  1.7458757193375178e-05    0.003924166205071774   1.688967706471943e-05    0.006721201626777931  2.2206417309737483e-05    0.011178551570554982   2.648752129096146e-05    0.015960276700816203  3.2696987132477484e-05     0.02001803001986243   5.410871717188187e-05    0.021984144486529186   5.188969704423839e-05 
 20954      -1.0                     0.0   1.068538542091391e-05                     0.0  1.5948542783890564e-05                   -99.0                   -99.0  2.8017730308194452e-05   8.994222769947214e-06                     0.0  2.3756344953889208e-05                   -99.0                   -99.0  5.0692849492003124e-05   1.016756874076473e-05                     0.0  2.1279465543404083e-05  5.1412433347376126e-05   7.144048324773902e-06  0.00013418163250516213  1.0106168322816937e-05  0.00015259406881150048   9.546139876777226e-06  0.00019779848812433664   1.745105916818932e-05  0.00022166952567040152   1.597464513105957e-05 
